id	type	vector
9919e1a9-7aab-4b19-9473-ca513ac0f803	return	[0.2800076399984059, 0.9599977716341445, 1.0343433380461898e-09]
9839ca8d-6550-4f6f-b85b-2a5b0fe83217	outbound	[-0.7675021001346046, 0.6410464306810946, 1.0225151980212405e-08]
dd86ba2b-d63a-443b-bbf7-2df05bdf102f	rest	[0.9144591599532899, 0.40467819903909286, 4.860360175684576e-09]
01bb6d74-5407-4370-9ddd-dcda1fe7a66a	return	[-0.7660414468681588, 0.6427911804623162, -2.282976456358082e-11]
aab5cb8a-7ae7-498b-af61-4afff71d8cc0	return	[0.9810744851896973, 0.19363071685497155, 2.840723171960689e-12]
3721b909-12dd-4002-9a81-2ebdd7fbde86	return	[0.28351438586142724, 0.9589679833078983, 7.957628233550232e-12]
2e234b62-6890-471b-8f16-c04c8722ae84	return	[-0.5966084658396265, 0.8025324532307012, -1.9750989043763011e-10]
4e79e03f-4b47-49e3-865f-30f0e67dbff8	return	[0.4547891282883892, 0.8905991515775696, 6.890076929317619e-12]
be20bf1e-f8ac-4acd-a05f-eaa8a02e8689	outbound	[-0.22031500331877518, -0.9754287771604075, 5.999419008723044e-10]
b0b8d8fb-afee-4137-ba8c-3cb039268a93	rest	[0.27447994161109374, -0.9615928252920624, -3.501429943739127e-11]
eed8342f-ee16-45fb-9d9a-c8dc690ecc0b	rest	[-0.865967311827663, 0.5001006047246604, 1.5113979380792505e-09]
c5e760ad-165a-4052-9c62-2017b438a238	return	[0.9318800019888707, -0.3627666769332904, -1.8595536774957593e-11]
11ee62f1-a393-40db-bc94-3ca588813807	outbound	[-0.4650443486450918, -0.885287384860567, 1.8321333745551994e-08]
1a0029ba-99f1-404e-b173-91990ad184d5	return	[0.8104393064783737, 0.5858226101089415, -6.105196722415264e-11]
8e873968-8d02-436f-beae-7293d134d174	outbound	[-0.5952061116522745, 0.8035730736229155, -7.155029723707727e-10]
9398aa81-753d-4882-91d3-527b491817e1	outbound	[-0.146192750119536, 0.9892561244756014, -1.936953846404145e-08]
654d9283-43e7-4b3d-b58f-74fe3f40d86c	outbound	[-0.5719021275399454, 0.8203218615368507, 2.3053741523013816e-10]
8a402ff3-4134-4d51-98d2-e0903ce472fe	outbound	[0.7612062175169496, -0.6485099030959651, 2.1557841368096583e-08]
ca73e5df-2d11-4634-9430-a90fb59010ea	rest	[-0.9247891702486055, -0.3804799476856773, 9.607114397322025e-11]
eb82d689-0d0b-4467-a421-6159640da4ec	return	[0.34739994601533397, -0.9377170562107435, -5.257060606702153e-10]
9d3c9900-7744-4a32-9908-3cd4a6879d35	rest	[0.9998627236005247, 0.016569066181924247, 1.3080307169162411e-08]
163cf5cb-8878-4f34-b311-4f015c8dca68	outbound	[0.22384378463082816, 0.9746250356327543, 1.1631792192136833e-12]
dd86ba2b-d63a-443b-bbf7-2df05bdf102f	return	[0.7490276553305961, 0.6625387321130364, 5.696570914357157e-09]
68e5f422-d784-403f-8c8d-8f037731c797	return	[-0.9996949330759785, 0.024699003668467057, 6.271923673559481e-10]
29c37f13-bac3-4650-9d19-14d9c1304a38	return	[-0.8825599123443877, -0.4701999586587248, -4.299278636171325e-12]
9839ca8d-6550-4f6f-b85b-2a5b0fe83217	rest	[-0.5435027602490291, -0.8394073800019192, 1.0443360044367998e-08]
403f18ea-c35a-4be3-8bec-342ff87393f8	outbound	[-0.3245160772748725, -0.94588018035591, 4.8595034794137384e-09]
d0ddc7e0-5142-4e96-8d4f-ea833d9b3aed	rest	[-0.2180308320848463, 0.9759418815997136, 3.5652657517645275e-11]
b0b8d8fb-afee-4137-ba8c-3cb039268a93	return	[0.1749801392607865, 0.9845719632735211, -5.3141282939641065e-11]
b53c5bd9-6fa6-43bc-b764-e430fe1f6009	rest	[-0.8812377723665097, -0.4726732365540828, 4.680748989033442e-13]
85f8bf06-145f-4e62-bb87-a45d099a242f	rest	[0.10328808329667333, -0.9946514826052889, 2.6841842934453537e-09]
ca73e5df-2d11-4634-9430-a90fb59010ea	return	[0.983305787507031, -0.18196078768563745, 2.276519333346853e-11]
be20bf1e-f8ac-4acd-a05f-eaa8a02e8689	rest	[0.9687157883266981, -0.24817276532001536, 1.0881478726547335e-08]
840306a3-4edd-4589-9cf6-2b55f3171ddb	outbound	[0.9988547396256228, 0.047845680342418345, 1.5180580735670182e-09]
eed8342f-ee16-45fb-9d9a-c8dc690ecc0b	return	[-0.8884746020550466, 0.45892579084545526, -2.6477023949971066e-10]
45defac7-19b1-4c52-a3cf-62f97cfd600b	outbound	[0.7143347722544469, -0.6998041391333629, 1.910725884461906e-09]
fec7e890-3915-4805-a220-f448cbe7783c	outbound	[0.9314385960943313, -0.36389853215672785, 6.100257015756605e-09]
8e98a5d7-7581-4bb2-a315-5dc855cecb63	outbound	[-0.6534891480739782, 0.7569358845698533, 7.985297081157617e-09]
7f9f2fbe-175d-4ab3-8093-4d2f8c1f907c	outbound	[0.33860878764100233, -0.9409272495428593, -1.2528085801536274e-08]
f3c235c9-ceb9-46b3-8c19-36fd226f3b46	outbound	[0.42225208958314386, 0.9064784458787027, 6.840358952898592e-13]
11ee62f1-a393-40db-bc94-3ca588813807	rest	[-0.5300830254671081, -0.8479457447924583, -1.7065697768127975e-11]
022e230e-5557-4b34-8a46-751ea1bf369c	outbound	[0.6628544541143124, -0.7487482705561439, -7.800921754808687e-10]
7631281d-4d71-4028-8b39-d284fe71bca6	outbound	[0.40302379200972566, 0.9151895011821873, -3.8577972574214867e-10]
4114a7c1-7550-44f4-a6fa-54d045f11b8d	outbound	[-0.6005923273406624, 0.7995554116754677, 1.67344047062829e-09]
163cf5cb-8878-4f34-b311-4f015c8dca68	rest	[0.9765149112077317, 0.21544982754450293, 3.390816622674063e-24]
f13412f0-adbc-4283-9241-83aebd34e02d	outbound	[-0.5716207672292243, -0.8205179452469477, 2.2437554417925468e-09]
9839ca8d-6550-4f6f-b85b-2a5b0fe83217	return	[-0.9832105507990397, 0.1824746908408086, 1.2381351996180508e-11]
9398aa81-753d-4882-91d3-527b491817e1	rest	[0.9369481656570036, -0.34946836033033996, -1.2954785306868089e-08]
88e881f4-6897-43e6-957f-9ec64b802da3	outbound	[0.7159684003320339, -0.6981326877650038, 7.35286791319665e-09]
85f8bf06-145f-4e62-bb87-a45d099a242f	return	[0.9997996157872864, -0.020018198510224947, 1.3010285281821044e-09]
9d3c9900-7744-4a32-9908-3cd4a6879d35	return	[-0.7938121896179893, -0.6081629778389125, -7.523734702617105e-10]
7fa14ff7-2688-43b6-9f9a-93130544dad0	outbound	[0.8865664071961773, 0.462601346335332, 4.248195978875567e-09]
8e873968-8d02-436f-beae-7293d134d174	rest	[-0.9989082980465891, -0.04671415303381733, -4.763147867589544e-12]
8a402ff3-4134-4d51-98d2-e0903ce472fe	rest	[0.9970130534370141, 0.07723322650389447, 2.000479455937687e-10]
654d9283-43e7-4b3d-b58f-74fe3f40d86c	rest	[-0.42861317972760615, -0.9034880974112446, -3.0951614136835846e-10]
be20bf1e-f8ac-4acd-a05f-eaa8a02e8689	return	[-0.2456020114513725, 0.9693707505237816, -3.981615473434692e-09]
403f18ea-c35a-4be3-8bec-342ff87393f8	rest	[0.642947562903416, 0.7659101979713794, 1.6618001637065683e-09]
840306a3-4edd-4589-9cf6-2b55f3171ddb	rest	[-0.1284287891269388, 0.9917187333732221, 2.210689581470485e-12]
e1b6326a-04fa-4869-a73f-6ee96c446bd2	outbound	[0.26738105001966067, 0.9635908748480257, -1.0478001786157135e-09]
163cf5cb-8878-4f34-b311-4f015c8dca68	return	[-0.7295004181451781, 0.6839803651611721, 7.185893451788616e-12]
d0ddc7e0-5142-4e96-8d4f-ea833d9b3aed	return	[0.8006911954136551, -0.5990772985075062, 6.81843694113509e-13]
57dee601-2aa2-47ee-b9fc-6147d5f8c3be	outbound	[-0.2852718515204675, 0.9584466446965547, -1.0358266675643675e-08]
8a402ff3-4134-4d51-98d2-e0903ce472fe	return	[-0.6797523373065761, 0.7334417222426377, -3.037748731401731e-09]
11ee62f1-a393-40db-bc94-3ca588813807	return	[-0.12206067896503847, -0.9925226398680254, -4.1992137600347485e-12]
3a08841d-8429-444d-adcd-206ab7a50298	outbound	[-0.4790371313408436, -0.8777946381681395, 5.298045816581446e-09]
7631281d-4d71-4028-8b39-d284fe71bca6	rest	[-0.08501805841067556, -0.9963794105380132, -5.773353732593147e-12]
8e98a5d7-7581-4bb2-a315-5dc855cecb63	rest	[-0.34898884009360664, -0.9371268801449028, -1.0198791902514685e-11]
8e873968-8d02-436f-beae-7293d134d174	return	[-0.771916646386196, -0.6357237537105942, -3.8928513562751355e-09]
fec7e890-3915-4805-a220-f448cbe7783c	rest	[0.2773472447354302, 0.9607697465249756, 1.3101324223830961e-08]
7f9f2fbe-175d-4ab3-8093-4d2f8c1f907c	rest	[-0.9753521722510257, -0.22065389206901753, 7.692110170435489e-10]
2e5a32f8-7676-4e02-bb3d-c4959c691712	outbound	[0.30574061354869037, 0.952114844557562, -1.136036008945186e-09]
45defac7-19b1-4c52-a3cf-62f97cfd600b	rest	[0.9894174254790313, -0.14509706461002417, -3.879639966702054e-09]
403f18ea-c35a-4be3-8bec-342ff87393f8	return	[-0.47334186985173, -0.880878807921537, 8.637096119557363e-12]
840306a3-4edd-4589-9cf6-2b55f3171ddb	return	[-0.9512055630608132, -0.30855789862222127, -7.627245842777312e-11]
a0c5bd1a-c545-489f-b31e-8edd6f387692	outbound	[-0.7980199622495938, 0.6026310146774367, 1.3377000318740227e-09]
87dfd6f6-6755-4a81-a706-42fe8ea6f525	outbound	[-0.45512752102661874, 0.8904262684827781, -1.5447908931694993e-08]
654d9283-43e7-4b3d-b58f-74fe3f40d86c	return	[-0.951383985642534, -0.30800732436571504, 8.288028776152362e-11]
f13412f0-adbc-4283-9241-83aebd34e02d	rest	[0.7790793716412353, -0.6269253007201879, -1.4238506682479966e-09]
f3c235c9-ceb9-46b3-8c19-36fd226f3b46	rest	[0.25965077483421695, 0.9657025810921241, -8.406085016179634e-11]
9398aa81-753d-4882-91d3-527b491817e1	return	[0.9621613712791567, -0.2724802664748639, -1.4525679724632356e-10]
f2ba51ec-a2a8-438d-b41e-23787ce184a0	outbound	[0.9959658560441218, -0.0897330128453262, -5.072844927500212e-09]
022e230e-5557-4b34-8a46-751ea1bf369c	rest	[0.9297606845078918, 0.36816445991352353, -2.8666150002949037e-10]
b53c5bd9-6fa6-43bc-b764-e430fe1f6009	return	[-0.10717767653793986, -0.9942398833540771, 1.0025740832458716e-11]
4e4f8f58-5d05-46f3-9b8e-77146fd97fa2	outbound	[0.15279512657383282, -0.98825788602737, -2.086411338799687e-09]
b7ceaa33-3809-453f-9953-2dfa5e4cf502	outbound	[0.3866141859379687, 0.9222415471184985, 9.381571059219774e-09]
fec7e890-3915-4805-a220-f448cbe7783c	return	[0.15770979740026386, 0.9874855035918082, -2.3119513869307636e-08]
a164d508-ffbc-4249-adf0-cb19c295170b	outbound	[-0.8422946896613238, 0.5390173056297297, 1.080565063368377e-09]
2e8367cb-c49a-4b9d-8e3d-63d246e3d224	outbound	[0.6066398793264813, 0.7949767649502417, -1.3321979585534906e-08]
7ed590c7-ffa6-4cfd-a75f-0651422958fd	outbound	[-0.7212434635572575, 0.6926816485774189, -3.6246797302635862e-09]
4114a7c1-7550-44f4-a6fa-54d045f11b8d	rest	[0.9648773586212558, -0.2627007476579929, 3.3360088216528525e-09]
e1b6326a-04fa-4869-a73f-6ee96c446bd2	rest	[0.7699180884408601, 0.6381427247031589, -2.3275471000914587e-10]
45defac7-19b1-4c52-a3cf-62f97cfd600b	return	[0.09163520355748414, -0.9957926438114405, 2.8898087463305492e-11]
dc24735a-f1cc-46e6-afe1-32a5154bfd04	outbound	[-0.7853502090992297, 0.6190517337572008, -1.4480334849584132e-09]
78fda176-45ea-4400-b4a5-fea34e22230f	outbound	[0.8409882646447229, -0.5410533603350572, 4.3507503185654446e-11]
f13412f0-adbc-4283-9241-83aebd34e02d	return	[-0.8769804579694034, -0.4805260412712046, 4.722398047208821e-09]
88e881f4-6897-43e6-957f-9ec64b802da3	rest	[-0.3273124681146503, -0.9449161593584352, -2.542768470664042e-11]
2e5a32f8-7676-4e02-bb3d-c4959c691712	rest	[0.3627363043877508, -0.9318918249878132, 2.1070713510586396e-13]
f3c235c9-ceb9-46b3-8c19-36fd226f3b46	return	[0.29741461159458815, 0.9547484217373917, 6.26040445116523e-11]
388a6d8b-4c52-4805-89c2-9dc992f060e2	outbound	[-0.6106555025195328, -0.791896367741775, 1.102910519354736e-08]
3a08841d-8429-444d-adcd-206ab7a50298	rest	[-0.20693204473951826, -0.978355318307169, -1.3368371254585356e-10]
7f9f2fbe-175d-4ab3-8093-4d2f8c1f907c	return	[0.08372617840246105, 0.9964887992597409, 6.625885001575697e-09]
be7c80c0-f7cc-4a4c-9998-800625d79ae4	outbound	[0.9286616720777662, 0.3709278889672863, -9.214953650748052e-09]
57dee601-2aa2-47ee-b9fc-6147d5f8c3be	rest	[0.89855627420317, -0.43885831664686215, 1.3503699690804349e-08]
87dfd6f6-6755-4a81-a706-42fe8ea6f525	rest	[0.2852853951947736, 0.9584426134561015, 8.972985182950955e-12]
4114a7c1-7550-44f4-a6fa-54d045f11b8d	return	[0.10145704538395478, 0.9948399207621084, 1.6528760507126297e-08]
8e98a5d7-7581-4bb2-a315-5dc855cecb63	return	[0.3758629899885281, -0.9266752466516431, 2.2795874337835802e-12]
a0c5bd1a-c545-489f-b31e-8edd6f387692	rest	[0.15020343694994248, 0.9886551105053893, -3.3864750912041123e-08]
bca9f8cb-f5a1-4478-9dfe-4aa46c303dad	outbound	[0.6493093527433642, 0.7605244009497614, 6.276500040981425e-09]
022e230e-5557-4b34-8a46-751ea1bf369c	return	[0.9662143317505827, 0.2577399175909212, 2.267960749178877e-11]
b7ceaa33-3809-453f-9953-2dfa5e4cf502	rest	[0.4118399691031527, 0.9112561878248694, 2.8291016981846427e-08]
b615426a-804a-4841-ad4a-7504829b7614	outbound	[0.411639324320815, -0.9113468421367921, 4.1400547455709585e-09]
928b5e50-a527-4648-8698-938aa3316d70	outbound	[0.12799380750651967, 0.9917749670363655, -5.037214807613269e-09]
7fa14ff7-2688-43b6-9f9a-93130544dad0	rest	[0.9729703042365978, -0.2309302645253376, -1.856323444267189e-10]
7631281d-4d71-4028-8b39-d284fe71bca6	return	[0.9792697486764247, 0.2025605078173236, -1.071775423412736e-09]
f2ba51ec-a2a8-438d-b41e-23787ce184a0	rest	[-0.996437479367378, 0.08433474795116289, 7.038816346703297e-11]
7ed590c7-ffa6-4cfd-a75f-0651422958fd	rest	[-0.06176885657828572, 0.9980904810471899, -6.376902543402099e-13]
0f59ea73-c1a1-4842-8487-82eeebb5d847	outbound	[0.9056182186069025, -0.42409390720365286, 7.714422920693678e-11]
78fda176-45ea-4400-b4a5-fea34e22230f	rest	[-0.995456603924189, -0.09521633107676611, -5.968690937332117e-11]
606dd2ff-cb6f-46a2-9b30-997cabd7c25d	outbound	[0.9947588894638022, -0.10224848083342344, -2.396268011574647e-09]
87dfd6f6-6755-4a81-a706-42fe8ea6f525	return	[0.8631194911475968, -0.5049997465356925, -2.3084840739575053e-11]
5e0a0b55-709d-451a-8ed7-2f5eb6665910	outbound	[0.9924097062496076, -0.12297550545359537, -7.961641939218367e-09]
e1b6326a-04fa-4869-a73f-6ee96c446bd2	return	[-0.9999980502207598, 0.0019747290138747986, -4.84365941224491e-10]
b918716f-6d3d-45ac-abfc-1f569bf08585	outbound	[-0.8985499120870653, -0.438871342751298, -7.319618632995822e-09]
b7ceaa33-3809-453f-9953-2dfa5e4cf502	return	[-0.6709829049328113, 0.741472818981199, -5.353816851083813e-10]
7fa14ff7-2688-43b6-9f9a-93130544dad0	return	[0.7906209564962375, -0.6123058901798794, -1.1115387491887407e-10]
3a08841d-8429-444d-adcd-206ab7a50298	return	[-0.6409879843787558, -0.7675509128924672, 9.619528440315102e-09]
f27b796b-69a5-40e3-a5b0-ede72aec4d3a	outbound	[0.17606941226725686, 0.9843777537428722, 2.4114344911188455e-09]
15c2eb83-66e8-4ca1-8b7c-907d43e8c18f	outbound	[0.276427793562851, -0.9610346897724212, -1.0485989900153195e-09]
7ed590c7-ffa6-4cfd-a75f-0651422958fd	return	[-0.18177529690768895, -0.983340094491281, 2.998334155154523e-09]
4e4f8f58-5d05-46f3-9b8e-77146fd97fa2	rest	[0.41651624661726694, -0.9091282727447563, 1.7364564263290344e-10]
ec0b59d2-e4e0-4157-afac-ac2fa4e289fc	outbound	[0.1869361422467934, 0.9823720673562979, 1.8504976443862915e-09]
afcbb769-7f0e-441a-b94e-a8af2589e252	outbound	[0.8527258275074955, 0.522358749425773, 6.2740886132849886e-09]
742b4900-ad7d-4117-9209-d2f66eb679f0	outbound	[0.08917621212835086, -0.996015864929088, 8.348825465501388e-09]
928b5e50-a527-4648-8698-938aa3316d70	rest	[0.01527162501993451, -0.9998833819347388, 2.438912568185871e-11]
bd189421-7192-4b6c-a183-ba39fb09d31d	outbound	[0.6306271717137815, 0.7760859297115732, 2.3820556225185084e-11]
a164d508-ffbc-4249-adf0-cb19c295170b	rest	[0.9337684780076543, -0.3578776739044624, 3.474534824650312e-11]
388a6d8b-4c52-4805-89c2-9dc992f060e2	rest	[0.7964458868765665, 0.6047098058386349, 1.9573931738377572e-10]
78fda176-45ea-4400-b4a5-fea34e22230f	return	[-0.8278838450987229, 0.5608995801607932, 2.9475829878716995e-10]
be7c80c0-f7cc-4a4c-9998-800625d79ae4	rest	[-0.9802810088655448, -0.1976085617010292, -5.293817711311985e-11]
a0c5bd1a-c545-489f-b31e-8edd6f387692	return	[0.5249737359233895, 0.8511184268893717, 1.699081292237058e-08]
501168d8-8429-46a5-b577-3f439ca84988	outbound	[0.9208983062228048, 0.38980291122048993, 2.339807304467164e-09]
0f59ea73-c1a1-4842-8487-82eeebb5d847	rest	[0.986622388868936, 0.16302227388474805, -1.510876046216789e-10]
f2ba51ec-a2a8-438d-b41e-23787ce184a0	return	[-0.8497097624365886, -0.527250717989038, 2.2851430532673814e-11]
b912b7e9-f895-4872-ad18-eb68923223cc	outbound	[0.7623429183142105, 0.6471732958769023, 1.9737163843595033e-10]
ce28f6ad-146d-4886-97d4-bb39aa8872be	outbound	[0.4583048776582166, 0.8887950489931226, -2.0559056681844943e-10]
07a0ebc7-cd95-41c2-bc2c-45eaf4b0ecda	outbound	[0.8037582373375975, -0.5949560453613008, -1.6359155807132175e-09]
4e4f8f58-5d05-46f3-9b8e-77146fd97fa2	return	[0.1774818401868692, 0.9841240757160058, -1.0918473610486906e-08]
2806f84b-7d43-4cce-b526-37abe9d8e8f0	outbound	[-0.9747008233179932, 0.22351354550278651, -1.0852161938215255e-09]
7c40eb7b-3842-4e9d-aca9-87ae79b8b1e5	outbound	[0.464282910515711, 0.8856869531629447, -2.8203454117556095e-09]
2e5a32f8-7676-4e02-bb3d-c4959c691712	return	[-0.7725365346650669, 0.634970316320133, 1.7511883957227525e-12]
a164d508-ffbc-4249-adf0-cb19c295170b	return	[-0.33460586075328747, 0.942358168611888, -7.610243093275884e-11]
be7c80c0-f7cc-4a4c-9998-800625d79ae4	return	[-0.9002482823114194, 0.4353768829363116, 4.828941206796832e-12]
ec0b59d2-e4e0-4157-afac-ac2fa4e289fc	rest	[0.2647710766086911, -0.9643112967250123, 1.0938187594956698e-11]
5e0a0b55-709d-451a-8ed7-2f5eb6665910	rest	[-0.7423251753131133, 0.6700398003823026, -1.1029261094873172e-10]
b615426a-804a-4841-ad4a-7504829b7614	rest	[-0.9985522632363429, -0.05379012535380401, -7.54149060279483e-10]
665de477-74c1-4f9c-a1d1-8ca6156e9bc4	outbound	[0.16917970166892876, 0.9855852213498395, -2.0569112392445813e-08]
15c2eb83-66e8-4ca1-8b7c-907d43e8c18f	rest	[0.27461874138698456, 0.9615531950334462, 6.549020757493344e-10]
afcbb769-7f0e-441a-b94e-a8af2589e252	rest	[-0.7242337690855337, 0.6895545284574393, -2.8295628415391468e-11]
742b4900-ad7d-4117-9209-d2f66eb679f0	rest	[0.8853269899111512, -0.4649689462048626, -8.300931764457726e-09]
751e3672-f08b-493f-8cac-3952eea00885	outbound	[-0.6602096760503466, -0.751081342898022, 5.236591248947313e-09]
24ebf432-db0d-4c55-ba30-9eb150df3475	outbound	[-0.5003336750561027, 0.865832670673066, -7.984860321812418e-11]
88e881f4-6897-43e6-957f-9ec64b802da3	return	[0.11825160208661134, -0.992983664822312, -1.4776093880124362e-11]
b912b7e9-f895-4872-ad18-eb68923223cc	rest	[-0.9069595399673339, -0.42121774993729966, 1.1097927710801206e-10]
ce28f6ad-146d-4886-97d4-bb39aa8872be	rest	[-0.9977437407112708, 0.0671373805825059, -2.2773943172862428e-11]
501168d8-8429-46a5-b577-3f439ca84988	rest	[0.041795474955358215, 0.9991261873623654, -2.301418959603713e-10]
d057bf3b-90de-4d3e-a5ed-4d3bc020b1c7	outbound	[-0.6507314342373249, 0.7593079747345172, 7.049800371906881e-10]
9db084f6-73e1-456f-b644-3d9711813323	outbound	[-0.5082908277937382, -0.8611854819844307, 4.166271346541955e-09]
ec0b59d2-e4e0-4157-afac-ac2fa4e289fc	return	[0.24794872263200413, -0.9687731576303904, 1.3580533277143853e-12]
f27b796b-69a5-40e3-a5b0-ede72aec4d3a	rest	[-0.7474132417967558, -0.6643594253014434, -2.929469856170441e-09]
7c40eb7b-3842-4e9d-aca9-87ae79b8b1e5	rest	[0.9702398650188309, -0.24214583277075197, 2.0595913200035586e-11]
74542195-728d-4791-87d6-5488a86a8c4e	outbound	[-0.5747096916000517, -0.8183573610477108, -9.841368898056211e-10]
eabea922-c187-400c-b2da-9f9b63a72243	outbound	[-0.937487369149566, 0.34801929929965886, 7.785498200231496e-09]
2806f84b-7d43-4cce-b526-37abe9d8e8f0	rest	[0.2793828325992767, 0.9601797919394077, 4.1695567800147486e-11]
10942439-bca2-42fd-ab14-dcfe0f31cd79	outbound	[-0.32717560352360747, 0.9449635572121093, -4.049084854002899e-09]
b918716f-6d3d-45ac-abfc-1f569bf08585	rest	[-0.6844924407752792, 0.7290199575604916, -2.5288116098121903e-09]
b912b7e9-f895-4872-ad18-eb68923223cc	return	[-0.04843431821661043, 0.9988263697054117, -1.121499241733469e-10]
a8b90410-d2b4-47bd-8041-85d72e739492	outbound	[-0.8739476401923052, 0.4860200841552756, -1.2695694960612151e-09]
072e4595-becf-4cf1-b59c-93f2c1849071	outbound	[0.6048277316385873, -0.7963563367242839, -2.9854580753835814e-09]
d79c5d57-a441-4435-803f-f269d2803ffb	outbound	[-0.5057457392490865, -0.862682587764118, 7.637974924510156e-10]
665de477-74c1-4f9c-a1d1-8ca6156e9bc4	rest	[0.9294003389763082, 0.3690731769049642, 8.427199810253306e-09]
751e3672-f08b-493f-8cac-3952eea00885	rest	[0.23304715818743962, 0.972465434892551, 1.6672915926319413e-10]
fa4b7695-4fe6-4ea3-bf62-3d8cf3995b69	outbound	[-0.9698722362640769, 0.2436141320287445, 5.901572597036187e-10]
15028cdb-b01b-4669-bd58-29b362bc1cb3	outbound	[-0.8679784903535364, 0.4966017924691728, 1.0934094077364314e-08]
606dd2ff-cb6f-46a2-9b30-997cabd7c25d	rest	[-0.9596345116420071, 0.2812500738944019, -6.139597295479412e-10]
ce28f6ad-146d-4886-97d4-bb39aa8872be	return	[0.0450800272948057, -0.998983378810228, -1.4159179506645748e-11]
d057bf3b-90de-4d3e-a5ed-4d3bc020b1c7	rest	[-0.5772242682347408, 0.816585662475694, 7.688302922412805e-11]
35a5830b-c117-41d2-9220-8c3eb67da044	outbound	[-0.5247201708937806, 0.8512747748272594, 3.7211782438391944e-09]
2e8367cb-c49a-4b9d-8e3d-63d246e3d224	rest	[0.15000317526281232, 0.9886855149192153, 9.737709891200487e-09]
2806f84b-7d43-4cce-b526-37abe9d8e8f0	return	[-0.18459064405836284, 0.9828154934300326, 6.599878933741059e-09]
665de477-74c1-4f9c-a1d1-8ca6156e9bc4	return	[-0.7636894646385892, 0.6455837680735359, 4.617582546004473e-11]
9bbdc12d-8383-4dfa-b438-ed0e30e47b31	outbound	[0.4654279769968268, 0.8850857575560921, -1.8568881370971922e-09]
